MES,SUC,CLAVE,VentaCajas,VentaDinero
JULIO,XAL,12224218,0,0
JULIO,CAM,12224218,0,0
JULIO,QUE,12224218,0,0
JULIO,CAQ,12224218,0,0
JULIO,AME,12224218,0,0
JULIO,SJU,12224218,0,0
JULIO,SCY,12224218,0,0
JULIO,HUC,12224218,0,0
JULIO,TEP,12224218,0,0
JULIO,TPC,12224218,0,0
JULIO,TUA,12224218,0,0
JULIO,MIX,12224218,0,0
JULIO,ACT,12224218,0,0
JULIO,PAC,12224218,0,0
JULIO,SAU,12224218,0,0
JULIO,TEX,12224218,0,0
JULIO,JTX,12224218,0,0
JULIO,PIN,12224218,0,0
JULIO,JOS,12224218,0,0
JULIO,CUA,12224218,0,0
JULIO,GAL,12224218,0,0
JULIO,TEH,12224218,0,0
JULIO,HCT,12224218,0,0
JULIO,PUE,12224218,0,0
JULIO,CHO,12224218,0,0
JULIO,MAR,12224218,0,0
JULIO,TLX,12224218,0,0
JULIO,APZ,12224218,0,0
JULIO,HUA,12224218,0,0
JULIO,CAL,12224218,0,0
JULIO,HUI,12224218,0,0
JULIO,IXT,12224218,0,0
JULIO,ZAR,12224218,0,0
JULIO,CHA,12224218,0,0
JULIO,JCH,12224218,0,0
JULIO,TLA,12224218,0,0
JULIO,TUL,12224218,0,0
JULIO,NAT,12224218,0,0
JULIO,TLP,12224218,0,0
JULIO,AYO,12224218,0,0
JULIO,NEZ,12224218,0,0
JULIO,E314,12195987,0,0
JULIO,Tec,12195987,0,0
JULIO,SFe,12195987,0,0
JULIO,ZUM,12195987,0,0
JULIO,VIA,12195987,0,0
JULIO,XAL,12195987,0,0
JULIO,CAM,12195987,0,0
JULIO,QUE,12195987,0,0
JULIO,CAQ,12195987,0,0
JULIO,AME,12195987,0,0
JULIO,SJU,12195987,0,0
JULIO,SCY,12195987,0,0
JULIO,HUC,12195987,0,0
JULIO,TEP,12195987,0,0
JULIO,TPC,12195987,0,0
JULIO,TUA,12195987,0,0
JULIO,MIX,12195987,0,0
JULIO,ACT,12195987,0,0
JULIO,PAC,12195987,0,0
JULIO,SAU,12195987,0,0
JULIO,TEX,12195987,0,0
JULIO,JTX,12195987,0,0
JULIO,PIN,12195987,0,0
JULIO,JOS,12195987,0,0
JULIO,CUA,12195987,0,0
JULIO,GAL,12195987,0,0
JULIO,TEH,12195987,0,0
JULIO,HCT,12195987,0,0
JULIO,PUE,12195987,0,0
JULIO,CHO,12195987,0,0
JULIO,MAR,12195987,0,0
JULIO,TLX,12195987,0,0
JULIO,APZ,12195987,0,0
JULIO,HUA,12195987,0,0
JULIO,CAL,12195987,0,0
JULIO,HUI,12195987,0,0
JULIO,IXT,12195987,0,0
JULIO,ZAR,12195987,0,0
JULIO,CHA,12195987,0,0
JULIO,JCH,12195987,0,0
JULIO,TLA,12195987,0,0
JULIO,TUL,12195987,0,0
JULIO,NAT,12195987,0,0
JULIO,TLP,12195987,0,0
JULIO,AYO,12195987,0,0
JULIO,NEZ,12195987,0,0
JULIO,E314,12107456,0,0
JULIO,Tec,12107456,0,0
JULIO,SFe,12107456,0,0
JULIO,ZUM,12107456,0,0
JULIO,VIA,12107456,0,0
JULIO,XAL,12107456,0,0
JULIO,CAM,12107456,0,0
JULIO,QUE,12107456,0,0
JULIO,CAQ,12107456,0,0
JULIO,AME,12107456,0,0
JULIO,SJU,12107456,0,0
JULIO,SCY,12107456,0,0
JULIO,HUC,12107456,0,0
JULIO,TEP,12107456,0,0
JULIO,TPC,12107456,0,0
JULIO,TUA,12107456,0,0
JULIO,MIX,12107456,0,0
JULIO,ACT,12107456,0,0
JULIO,PAC,12107456,0,0
JULIO,SAU,12107456,0,0
JULIO,TEX,12107456,0,0
JULIO,JTX,12107456,0,0
JULIO,PIN,12107456,0,0
JULIO,JOS,12107456,0,0
JULIO,CUA,12107456,0,0
JULIO,GAL,12107456,0,0
JULIO,TEH,12107456,0,0
JULIO,HCT,12107456,0,0
JULIO,PUE,12107456,0,0
JULIO,CHO,12107456,0,0
JULIO,MAR,12107456,0,0
JULIO,TLX,12107456,0,0
JULIO,APZ,12107456,0,0
JULIO,HUA,12107456,0,0
JULIO,CAL,12107456,0,0
JULIO,HUI,12107456,0,0
JULIO,IXT,12107456,0,0
JULIO,ZAR,12107456,0,0
JULIO,CHA,12107456,0,0
JULIO,JCH,12107456,0,0
JULIO,TLA,12107456,0,0
JULIO,TUL,12107456,0,0
JULIO,NAT,12107456,0,0
JULIO,TLP,12107456,0,0
JULIO,AYO,12107456,0,0
JULIO,NEZ,12107456,0,0
JULIO,E314,12108287,0,0
JULIO,Tec,12108287,0,0
JULIO,SFe,12108287,0,0
JULIO,ZUM,12108287,0,0
JULIO,VIA,12108287,0,0
JULIO,XAL,12108287,0,0
JULIO,CAM,12108287,0,0
JULIO,QUE,12108287,0,0
JULIO,CAQ,12108287,0,0
JULIO,AME,12108287,0,0
JULIO,SJU,12108287,0,0
JULIO,SCY,12108287,0,0
JULIO,HUC,12108287,0,0
JULIO,TEP,12108287,0,0
JULIO,TPC,12108287,0,0
JULIO,TUA,12108287,0,0
JULIO,MIX,12108287,0,0
JULIO,ACT,12108287,0,0
JULIO,PAC,12108287,0,0
JULIO,SAU,12108287,0,0
JULIO,TEX,12108287,0,0
JULIO,JTX,12108287,0,0
JULIO,PIN,12108287,0,0
JULIO,JOS,12108287,0,0
JULIO,CUA,12108287,0,0
JULIO,GAL,12108287,0,0
JULIO,TEH,12108287,0,0
JULIO,HCT,12108287,0,0
JULIO,PUE,12108287,0,0
JULIO,CHO,12108287,0,0
JULIO,MAR,12108287,0,0
JULIO,TLX,12108287,0,0
JULIO,APZ,12108287,0,0
JULIO,HUA,12108287,0,0
JULIO,CAL,12108287,0,0
JULIO,HUI,12108287,0,0
JULIO,IXT,12108287,0,0
JULIO,ZAR,12108287,0,0
JULIO,CHA,12108287,0,0
JULIO,JCH,12108287,0,0
JULIO,TLA,12108287,0,0
JULIO,TUL,12108287,0,0
JULIO,NAT,12108287,0,0
JULIO,TLP,12108287,0,0
JULIO,AYO,12108287,0,0
JULIO,NEZ,12108287,0,0
JULIO,E314,12107455,0,0
JULIO,Tec,12107455,0,0
JULIO,SFe,12107455,0,0
JULIO,ZUM,12107455,0,0
JULIO,VIA,12107455,0,0
JULIO,XAL,12107455,0,0
JULIO,CAM,12107455,0,0
JULIO,QUE,12107455,0,0
JULIO,CAQ,12107455,0,0
JULIO,AME,12107455,0,0
JULIO,SJU,12107455,0,0
JULIO,SCY,12107455,0,0
JULIO,HUC,12107455,0,0
JULIO,TEP,12107455,0,0
JULIO,TPC,12107455,0,0
JULIO,TUA,12107455,0,0
JULIO,MIX,12107455,0,0
JULIO,ACT,12107455,0,0
JULIO,PAC,12107455,0,0
JULIO,SAU,12107455,0,0
JULIO,TEX,12107455,0,0
JULIO,JTX,12107455,0,0
JULIO,PIN,12107455,0,0
JULIO,JOS,12107455,0,0
JULIO,CUA,12107455,0,0
JULIO,GAL,12107455,0,0
JULIO,TEH,12107455,0,0
JULIO,HCT,12107455,0,0
JULIO,PUE,12107455,0,0
JULIO,CHO,12107455,0,0
JULIO,MAR,12107455,0,0
JULIO,TLX,12107455,0,0
JULIO,APZ,12107455,0,0
JULIO,HUA,12107455,0,0
JULIO,CAL,12107455,0,0
JULIO,HUI,12107455,0,0
JULIO,IXT,12107455,0,0
JULIO,ZAR,12107455,0,0
JULIO,CHA,12107455,0,0
JULIO,JCH,12107455,0,0
JULIO,TLA,12107455,0,0
JULIO,TUL,12107455,0,0
JULIO,NAT,12107455,0,0
JULIO,TLP,12107455,0,0
JULIO,AYO,12107455,0,0
JULIO,NEZ,12107455,0,0
JULIO,E314,12108279,0,0
JULIO,Tec,12108279,0,0
JULIO,SFe,12108279,0,0
JULIO,ZUM,12108279,0,0
JULIO,VIA,12108279,0,0
JULIO,XAL,12108279,0,0
JULIO,CAM,12108279,0,0
JULIO,QUE,12108279,0,0
JULIO,CAQ,12108279,0,0
JULIO,AME,12108279,0,0
JULIO,SJU,12108279,0,0
JULIO,SCY,12108279,0,0
JULIO,HUC,12108279,0,0
JULIO,TEP,12108279,0,0
JULIO,TPC,12108279,0,0
JULIO,TUA,12108279,0,0
JULIO,MIX,12108279,0,0
JULIO,ACT,12108279,0,0
JULIO,PAC,12108279,0,0
JULIO,SAU,12108279,0,0
JULIO,TEX,12108279,0,0
JULIO,JTX,12108279,0,0
JULIO,PIN,12108279,0,0
JULIO,JOS,12108279,0,0
JULIO,CUA,12108279,0,0
JULIO,GAL,12108279,0,0
JULIO,TEH,12108279,0,0
JULIO,HCT,12108279,0,0
JULIO,PUE,12108279,0,0
JULIO,CHO,12108279,0,0
JULIO,MAR,12108279,0,0
JULIO,TLX,12108279,0,0
JULIO,APZ,12108279,0,0
JULIO,HUA,12108279,0,0
JULIO,CAL,12108279,0,0
JULIO,HUI,12108279,0,0
JULIO,IXT,12108279,0,0
JULIO,ZAR,12108279,0,0
JULIO,CHA,12108279,0,0
JULIO,JCH,12108279,0,0
JULIO,TLA,12108279,0,0
JULIO,TUL,12108279,0,0
JULIO,NAT,12108279,0,0
JULIO,TLP,12108279,0,0
JULIO,AYO,12108279,0,0
JULIO,NEZ,12108279,0,0
JULIO,E314,12235434,1.83,274.8759552
JULIO,Tec,12235434,0,0
JULIO,SFe,12235434,3.17,476.1512448
JULIO,ZUM,12235434,0.75,112.65408
JULIO,VIA,12235434,0,0
JULIO,XAL,12235434,0,0
JULIO,CAM,12235434,0.17,25.5349248
JULIO,QUE,12235434,1.08,162.2218752
JULIO,CAQ,12235434,1.17,175.7403648
JULIO,AME,12235434,1,150.20544
JULIO,SJU,12235434,2.25,337.96224
JULIO,SCY,12235434,1.83,274.8759552
JULIO,HUC,12235434,1.08,162.2218752
JULIO,TEP,12235434,0.5,75.10272
JULIO,TPC,12235434,0,0
JULIO,TUA,12235434,2.67,401.0485248
JULIO,MIX,12235434,3.33,500.1841152
JULIO,ACT,12235434,0.67,100.6376448
JULIO,PAC,12235434,4.67,701.4594048
JULIO,SAU,12235434,0,0
JULIO,TEX,12235434,0,0
JULIO,JTX,12235434,0.58,87.1191552
JULIO,PIN,12235434,1.33,199.7732352
JULIO,JOS,12235434,0,0
JULIO,CUA,12235434,1.25,187.7568
JULIO,GAL,12235434,1.42,213.2917248
JULIO,TEH,12235434,0,0
JULIO,HCT,12235434,2.33,349.9786752
JULIO,PUE,12235434,2.42,363.4971648
JULIO,CHO,12235434,0.33,49.5677952
JULIO,MAR,12235434,0,0
JULIO,TLX,12235434,0.92,138.1890048
JULIO,APZ,12235434,10.08,1514.070835
JULIO,HUA,12235434,0.25,37.55136
JULIO,CAL,12235434,0.25,37.55136
JULIO,HUI,12235434,2.25,337.96224
JULIO,IXT,12235434,0,0
JULIO,ZAR,12235434,0.92,138.1890048
JULIO,CHA,12235434,0.83,124.6705152
JULIO,JCH,12235434,0.58,87.1191552
JULIO,TLA,12235434,3.75,563.2704
JULIO,TUL,12235434,0,0
JULIO,NAT,12235434,0,0
JULIO,TLP,12235434,3.17,476.1512448
JULIO,AYO,12235434,1.33,199.7732352
JULIO,NEZ,12235434,0.75,112.65408
JULIO,E314,12382647,0,0
JULIO,Tec,12382647,0,0
JULIO,SFe,12382647,2.33,568.7153472
JULIO,ZUM,12382647,0,0
JULIO,VIA,12382647,0,0
JULIO,XAL,12382647,0,0
JULIO,CAM,12382647,0,0
JULIO,QUE,12382647,0.67,163.5361728
JULIO,CAQ,12382647,0,0
JULIO,AME,12382647,0.67,163.5361728
JULIO,SJU,12382647,0.67,163.5361728
JULIO,SCY,12382647,0.83,202.5895872
JULIO,HUC,12382647,0.67,163.5361728
JULIO,TEP,12382647,0,0
JULIO,TPC,12382647,0,0
JULIO,TUA,12382647,1.92,468.6409728
JULIO,MIX,12382647,1.08,263.6105472
JULIO,ACT,12382647,0.58,141.5686272
JULIO,PAC,12382647,0,0
JULIO,SAU,12382647,0.67,163.5361728
JULIO,TEX,12382647,0,0
JULIO,JTX,12382647,0.25,61.02096
JULIO,PIN,12382647,0,0
JULIO,JOS,12382647,0,0
JULIO,CUA,12382647,1.92,468.6409728
JULIO,GAL,12382647,1.83,446.6734272
JULIO,TEH,12382647,0,0
JULIO,HCT,12382647,0,0
JULIO,PUE,12382647,0,0
JULIO,CHO,12382647,0,0
JULIO,MAR,12382647,0.42,102.5152128
JULIO,TLX,12382647,1,244.08384
JULIO,APZ,12382647,2.75,671.23056
JULIO,HUA,12382647,0.08,19.5267072
JULIO,CAL,12382647,2,488.16768
JULIO,HUI,12382647,3.75,915.3144
JULIO,IXT,12382647,0,0
JULIO,ZAR,12382647,3.75,915.3144
JULIO,CHA,12382647,1,244.08384
JULIO,JCH,12382647,0,0
JULIO,TLA,12382647,0,0
JULIO,TUL,12382647,0.42,102.5152128
JULIO,NAT,12382647,0,0
JULIO,TLP,12382647,0,0
JULIO,AYO,12382647,1.58,385.6524672
JULIO,NEZ,12382647,0,0
JULIO,E314,12202358,0,0
JULIO,Tec,12202358,0,0
JULIO,SFe,12202358,0,0
JULIO,ZUM,12202358,0,0
JULIO,VIA,12202358,0,0
JULIO,XAL,12202358,0,0
JULIO,CAM,12202358,0,0
JULIO,QUE,12202358,0,0
JULIO,CAQ,12202358,0,0
JULIO,AME,12202358,0,0
JULIO,SJU,12202358,0,0
JULIO,SCY,12202358,0,0
JULIO,HUC,12202358,0,0
JULIO,TEP,12202358,0,0
JULIO,TPC,12202358,0,0
JULIO,TUA,12202358,0,0
JULIO,MIX,12202358,0,0
JULIO,ACT,12202358,0,0
JULIO,PAC,12202358,0,0
JULIO,SAU,12202358,0,0
JULIO,TEX,12202358,0,0
JULIO,JTX,12202358,0,0
JULIO,PIN,12202358,0,0
JULIO,JOS,12202358,0,0
JULIO,CUA,12202358,0,0
JULIO,GAL,12202358,0,0
JULIO,TEH,12202358,0,0
JULIO,HCT,12202358,0,0
JULIO,PUE,12202358,0,0
JULIO,CHO,12202358,0,0
JULIO,MAR,12202358,0,0
JULIO,TLX,12202358,0,0
JULIO,APZ,12202358,0,0
JULIO,HUA,12202358,0,0
JULIO,CAL,12202358,0,0
JULIO,HUI,12202358,0,0
JULIO,IXT,12202358,0,0
JULIO,ZAR,12202358,0,0
JULIO,CHA,12202358,0,0
JULIO,JCH,12202358,0,0
JULIO,TLA,12202358,0,0
JULIO,TUL,12202358,0,0
JULIO,NAT,12202358,0,0
JULIO,TLP,12202358,0,0
JULIO,AYO,12202358,0,0
JULIO,NEZ,12202358,0,0
JULIO,E314,12337781,0,0
JULIO,Tec,12337781,0,0
JULIO,SFe,12337781,0,0
JULIO,ZUM,12337781,0,0
JULIO,VIA,12337781,0,0
JULIO,XAL,12337781,0,0
JULIO,CAM,12337781,0,0
JULIO,QUE,12337781,0,0
JULIO,CAQ,12337781,0,0
JULIO,AME,12337781,0,0
JULIO,SJU,12337781,0,0
JULIO,SCY,12337781,0,0
JULIO,HUC,12337781,0,0
JULIO,TEP,12337781,0,0
JULIO,TPC,12337781,0,0
JULIO,TUA,12337781,0,0
JULIO,MIX,12337781,0,0
JULIO,ACT,12337781,0,0
JULIO,PAC,12337781,0,0
JULIO,SAU,12337781,0,0
JULIO,TEX,12337781,0,0
JULIO,JTX,12337781,0,0
JULIO,PIN,12337781,0,0
JULIO,JOS,12337781,0,0
JULIO,CUA,12337781,0,0
JULIO,GAL,12337781,0,0
JULIO,TEH,12337781,0,0
JULIO,HCT,12337781,0,0
JULIO,PUE,12337781,0,0
JULIO,CHO,12337781,0,0
JULIO,MAR,12337781,0,0
JULIO,TLX,12337781,0,0
JULIO,APZ,12337781,0,0
JULIO,HUA,12337781,0,0
JULIO,CAL,12337781,0,0
JULIO,HUI,12337781,0,0
JULIO,IXT,12337781,0,0
JULIO,ZAR,12337781,0,0
JULIO,CHA,12337781,0,0
JULIO,JCH,12337781,0,0
JULIO,TLA,12337781,0,0
JULIO,TUL,12337781,0,0
JULIO,NAT,12337781,0,0
JULIO,TLP,12337781,0,0
JULIO,AYO,12337781,0,0
JULIO,NEZ,12337781,0,0
JULIO,E314,12223521,0,0
JULIO,Tec,12223521,0,0
JULIO,SFe,12223521,0,0
JULIO,ZUM,12223521,0,0
JULIO,VIA,12223521,0,0
JULIO,XAL,12223521,0,0
JULIO,CAM,12223521,0,0
JULIO,QUE,12223521,0,0
JULIO,CAQ,12223521,0,0
JULIO,AME,12223521,0,0
JULIO,SJU,12223521,0,0
JULIO,SCY,12223521,0,0
JULIO,HUC,12223521,0,0
JULIO,TEP,12223521,0,0
JULIO,TPC,12223521,0,0
JULIO,TUA,12223521,0,0
JULIO,MIX,12223521,0,0
JULIO,ACT,12223521,0,0
JULIO,PAC,12223521,0,0
JULIO,SAU,12223521,0,0
JULIO,TEX,12223521,0,0
JULIO,JTX,12223521,0,0
JULIO,PIN,12223521,0,0
JULIO,JOS,12223521,0,0
JULIO,CUA,12223521,0,0
JULIO,GAL,12223521,0,0
JULIO,TEH,12223521,0,0
JULIO,HCT,12223521,0,0
JULIO,PUE,12223521,0,0
JULIO,CHO,12223521,0,0
JULIO,MAR,12223521,0,0
JULIO,TLX,12223521,0,0
JULIO,APZ,12223521,0,0
JULIO,HUA,12223521,0,0
JULIO,CAL,12223521,0,0
JULIO,HUI,12223521,0,0
JULIO,IXT,12223521,0,0
JULIO,ZAR,12223521,0,0
JULIO,CHA,12223521,0,0
JULIO,JCH,12223521,0,0
JULIO,TLA,12223521,0,0
JULIO,TUL,12223521,0,0
JULIO,NAT,12223521,0,0
JULIO,TLP,12223521,0,0
JULIO,AYO,12223521,0,0
JULIO,NEZ,12223521,0,0
JULIO,E314,12129511,0,0
JULIO,Tec,12129511,0,0
JULIO,SFe,12129511,0,0
JULIO,ZUM,12129511,0,0
JULIO,VIA,12129511,0,0
JULIO,XAL,12129511,0,0
JULIO,CAM,12129511,0,0
JULIO,QUE,12129511,0,0
JULIO,CAQ,12129511,0,0
JULIO,AME,12129511,0,0
JULIO,SJU,12129511,0,0
JULIO,SCY,12129511,0,0
JULIO,HUC,12129511,0,0
JULIO,TEP,12129511,0,0
JULIO,TPC,12129511,0,0
JULIO,TUA,12129511,0,0
JULIO,MIX,12129511,0,0
JULIO,ACT,12129511,0,0
JULIO,PAC,12129511,0,0
JULIO,SAU,12129511,0,0
JULIO,TEX,12129511,0,0
JULIO,JTX,12129511,0,0
JULIO,PIN,12129511,0,0
JULIO,JOS,12129511,0,0
JULIO,CUA,12129511,0,0
JULIO,GAL,12129511,0,0
JULIO,TEH,12129511,0,0
JULIO,HCT,12129511,0,0
JULIO,PUE,12129511,0,0
JULIO,CHO,12129511,0,0
JULIO,MAR,12129511,0,0
JULIO,TLX,12129511,0,0
JULIO,APZ,12129511,0,0
JULIO,HUA,12129511,0,0
JULIO,CAL,12129511,0,0
JULIO,HUI,12129511,0,0
JULIO,IXT,12129511,0,0
JULIO,ZAR,12129511,0,0
JULIO,CHA,12129511,0,0
JULIO,JCH,12129511,0,0
JULIO,TLA,12129511,0,0
JULIO,TUL,12129511,0,0
JULIO,NAT,12129511,0,0
JULIO,TLP,12129511,0,0
JULIO,AYO,12129511,0,0
JULIO,NEZ,12129511,0,0
JULIO,E314,12129149,0,0
JULIO,Tec,12129149,0,0
JULIO,SFe,12129149,0,0
JULIO,ZUM,12129149,0,0
JULIO,VIA,12129149,0,0
JULIO,XAL,12129149,0,0
JULIO,CAM,12129149,0,0
JULIO,QUE,12129149,0,0
JULIO,CAQ,12129149,0,0
JULIO,AME,12129149,0,0
JULIO,SJU,12129149,0,0
JULIO,SCY,12129149,0,0
JULIO,HUC,12129149,0,0
JULIO,TEP,12129149,0,0
JULIO,TPC,12129149,0,0
JULIO,TUA,12129149,0,0
JULIO,MIX,12129149,0,0
JULIO,ACT,12129149,0,0
JULIO,PAC,12129149,0,0
JULIO,SAU,12129149,0,0
JULIO,TEX,12129149,0,0
JULIO,JTX,12129149,0,0
JULIO,PIN,12129149,0,0
JULIO,JOS,12129149,0,0
JULIO,CUA,12129149,0,0
JULIO,GAL,12129149,0,0
JULIO,TEH,12129149,0,0
JULIO,HCT,12129149,0,0
JULIO,PUE,12129149,0,0
JULIO,CHO,12129149,0,0
JULIO,MAR,12129149,0,0
JULIO,TLX,12129149,0,0
JULIO,APZ,12129149,0,0
JULIO,HUA,12129149,0,0
JULIO,CAL,12129149,0,0
JULIO,HUI,12129149,0,0
JULIO,IXT,12129149,0,0
JULIO,ZAR,12129149,0,0
JULIO,CHA,12129149,0,0
JULIO,JCH,12129149,0,0
JULIO,TLA,12129149,0,0
JULIO,TUL,12129149,0,0
JULIO,NAT,12129149,0,0
JULIO,TLP,12129149,0,0
JULIO,AYO,12129149,0,0
JULIO,NEZ,12129149,0,0
AGOSTO,E314,12277790,14.63,4112.654515
AGOSTO,Tec,12277790,40.58,11407.486
AGOSTO,SFe,12277790,33.88,9524.042035
AGOSTO,ZUM,12277790,5.21,1464.588518
AGOSTO,VIA,12277790,9.83,2763.321523
AGOSTO,XAL,12277790,27.63,7767.098035
AGOSTO,CAM,12277790,0,0
AGOSTO,QUE,12277790,7.58,2130.821683
AGOSTO,CAQ,12277790,1.04,292.3554816
AGOSTO,AME,12277790,0,0
AGOSTO,SJU,12277790,2.33,654.9887232
AGOSTO,SCY,12277790,5.96,1675.421798
AGOSTO,HUC,12277790,0.92,258.6221568
AGOSTO,TEP,12277790,1.54,432.9110016
AGOSTO,TPC,12277790,0.04,11.2444416
AGOSTO,TUA,12277790,9.67,2718.343757
AGOSTO,MIX,12277790,14.46,4064.865638
AGOSTO,ACT,12277790,2.38,669.0442752
AGOSTO,PAC,12277790,26.92,7567.509197
AGOSTO,SAU,12277790,26.33,7401.653683
AGOSTO,TEX,12277790,28.33,7963.875763
AGOSTO,JTX,12277790,18.96,5329.865318
AGOSTO,PIN,12277790,10.58,2974.154803
AGOSTO,JOS,12277790,3.71,1042.921958
AGOSTO,CUA,12277790,3.54,995.1330816
AGOSTO,GAL,12277790,7.25,2038.05504
AGOSTO,TEH,12277790,1.25,351.3888
AGOSTO,HCT,12277790,1.5,421.66656
AGOSTO,PUE,12277790,13.83,3887.765683
AGOSTO,CHO,12277790,7.92,2226.399437
AGOSTO,MAR,12277790,6.29,1768.188442
AGOSTO,TLX,12277790,3.75,1054.1664
AGOSTO,APZ,12277790,36.29,10201.51964
AGOSTO,HUA,12277790,1.29,362.6332416
AGOSTO,CAL,12277790,1.75,491.94432
AGOSTO,HUI,12277790,51.21,14395.69636
AGOSTO,IXT,12277790,0,0
AGOSTO,ZAR,12277790,11.54,3244.021402
AGOSTO,CHA,12277790,37,10401.10848
AGOSTO,JCH,12277790,21.13,5939.876275
AGOSTO,TLA,12277790,4.21,1183.477478
AGOSTO,TUL,12277790,1.92,539.7331968
AGOSTO,NAT,12277790,11.25,3162.4992
AGOSTO,TLP,12277790,13.75,3865.2768
AGOSTO,AYO,12277790,34.5,9698.33088
AGOSTO,NEZ,12277790,6.13,1723.210675
AGOSTO,E314,12352996,9.33,5687.926272
AGOSTO,Tec,12352996,25.67,15649.41773
AGOSTO,SFe,12352996,29.67,18087.97133
AGOSTO,ZUM,12352996,5.17,3151.830528
AGOSTO,VIA,12352996,4.17,2542.192128
AGOSTO,XAL,12352996,14.17,8638.576128
AGOSTO,CAM,12352996,0,0
AGOSTO,QUE,12352996,10,6096.384
AGOSTO,CAQ,12352996,1,609.6384
AGOSTO,AME,12352996,0.83,505.999872
AGOSTO,SJU,12352996,4,2438.5536
AGOSTO,SCY,12352996,15.5,9449.3952
AGOSTO,HUC,12352996,10.33,6297.564672
AGOSTO,TEP,12352996,5,3048.192
AGOSTO,TPC,12352996,4.67,2847.011328
AGOSTO,TUA,12352996,26.83,16356.59827
AGOSTO,MIX,12352996,49.33,30073.46227
AGOSTO,ACT,12352996,5.83,3554.191872
AGOSTO,PAC,12352996,14.83,9040.937472
AGOSTO,SAU,12352996,5.83,3554.191872
AGOSTO,TEX,12352996,29.67,18087.97133
AGOSTO,JTX,12352996,17.17,10467.49133
AGOSTO,PIN,12352996,17.83,10869.85267
AGOSTO,JOS,12352996,4.83,2944.553472
AGOSTO,CUA,12352996,8.17,4980.745728
AGOSTO,GAL,12352996,7,4267.4688
AGOSTO,TEH,12352996,1.17,713.276928
AGOSTO,HCT,12352996,16.67,10162.67213
AGOSTO,PUE,12352996,13.83,8431.299072
AGOSTO,CHO,12352996,12.83,7821.660672
AGOSTO,MAR,12352996,10,6096.384
AGOSTO,TLX,12352996,17.33,10565.03347
AGOSTO,APZ,12352996,81.83,49886.71027
AGOSTO,HUA,12352996,9.67,5895.203328
AGOSTO,CAL,12352996,24,14631.3216
AGOSTO,HUI,12352996,33.5,20422.8864
AGOSTO,IXT,12352996,0,0
AGOSTO,ZAR,12352996,6.67,4066.288128
AGOSTO,CHA,12352996,27.17,16563.87533
AGOSTO,JCH,12352996,12.17,7419.299328
AGOSTO,TLA,12352996,7.33,4468.649472
AGOSTO,TUL,12352996,1,609.6384
AGOSTO,NAT,12352996,2.33,1420.457472
AGOSTO,TLP,12352996,6.5,3962.6496
AGOSTO,AYO,12352996,18.5,11278.3104
AGOSTO,NEZ,12352996,6.5,3962.6496
AGOSTO,E314,12323658,0,0
AGOSTO,Tec,12323658,0,0
AGOSTO,SFe,12323658,0,0
AGOSTO,ZUM,12323658,0,0
AGOSTO,VIA,12323658,0,0
AGOSTO,XAL,12323658,0,0
AGOSTO,CAM,12323658,0,0
AGOSTO,QUE,12323658,0,0
AGOSTO,CAQ,12323658,0,0
AGOSTO,AME,12323658,0,0
AGOSTO,SJU,12323658,0,0
AGOSTO,SCY,12323658,0,0
AGOSTO,HUC,12323658,0,0
AGOSTO,TEP,12323658,0,0
AGOSTO,TPC,12323658,0,0
AGOSTO,TUA,12323658,0,0
AGOSTO,MIX,12323658,0,0
AGOSTO,ACT,12323658,0,0
AGOSTO,PAC,12323658,0,0
AGOSTO,SAU,12323658,0,0
AGOSTO,TEX,12323658,0,0
AGOSTO,JTX,12323658,0,0
AGOSTO,PIN,12323658,0,0
AGOSTO,JOS,12323658,0,0
AGOSTO,CUA,12323658,0,0
AGOSTO,GAL,12323658,0,0
AGOSTO,TEH,12323658,0,0
AGOSTO,HCT,12323658,0,0
AGOSTO,PUE,12323658,0,0
AGOSTO,CHO,12323658,0,0
AGOSTO,MAR,12323658,0,0
AGOSTO,TLX,12323658,0,0
AGOSTO,APZ,12323658,0,0
AGOSTO,HUA,12323658,0,0
AGOSTO,CAL,12323658,0,0
AGOSTO,HUI,12323658,0,0
AGOSTO,IXT,12323658,0,0
AGOSTO,ZAR,12323658,0,0
AGOSTO,CHA,12323658,0,0
AGOSTO,JCH,12323658,0,0
AGOSTO,TLA,12323658,0,0
AGOSTO,TUL,12323658,0,0
AGOSTO,NAT,12323658,0,0
AGOSTO,TLP,12323658,0,0
AGOSTO,AYO,12323658,0,0
AGOSTO,NEZ,12323658,0,0
AGOSTO,E314,12277779,0,0
AGOSTO,Tec,12277779,0,0
AGOSTO,SFe,12277779,0,0
AGOSTO,ZUM,12277779,0,0
AGOSTO,VIA,12277779,0,0
AGOSTO,XAL,12277779,0,0
AGOSTO,CAM,12277779,0,0
AGOSTO,QUE,12277779,0,0
AGOSTO,CAQ,12277779,0,0
AGOSTO,AME,12277779,0,0
AGOSTO,SJU,12277779,0,0
AGOSTO,SCY,12277779,0,0
AGOSTO,HUC,12277779,0,0
AGOSTO,TEP,12277779,0,0
AGOSTO,TPC,12277779,0,0
AGOSTO,TUA,12277779,0,0
AGOSTO,MIX,12277779,0,0
AGOSTO,ACT,12277779,0,0
AGOSTO,PAC,12277779,0,0
AGOSTO,SAU,12277779,0,0
AGOSTO,TEX,12277779,0,0
AGOSTO,JTX,12277779,0,0
